Item URL,Name,Price,Sizes Available,SKU,Categories,Description,All image URLs
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-sesame/,Air Jordan 1 Low Sesame,"₹17,999.00","4.5,5.5",N/A,"Jordans,Sneakers",Brand new in store ready to ship,https://www.copunderdog.com/wp-content/uploads/2022/02/44.png
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-3-x-fragment/,Fragment x Air Jordan 3 Retro,"₹39,999.00",11.5,N/A,"Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2020/11/5-1.png
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-retro-high-og-starfish/,Nike Air Jordan 1 Retro High OG Starfish,"₹21,999.00","6,7",N/A,"Bae Section,Jordans,Jordans,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/09/ozSGGyvaaYrc1NDu1Kozqs3kL8GtCzByVy87vkkr.png
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-4-retro-midnight-navy/,Air Jordan 4 Retro ‘Midnight Navy’,"₹24,499.00","7,8,9,10,11",N/A,"Jordans,Jordans,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/5c7f9789-60c1-4ba1-a484-cf024abb0a98.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-air-force-1-triple-white/,Nike Air Force 1 ‘Triple White’,"₹11,000.00","6,8,9,10,11",N/A,"Bae Section,Nike,Nike,Nike | Sneakers,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/Nike_Air_Force_1_07_Triple_White_5.png
https://www.copunderdog.com/shop/sneakers/mystery-box-25000/,Mystery Box – 25000/-,"₹25,000.00",,,"SALE-2022,Sneakers","Mystery Box will contain items worth much more than what you pay for.,You will get an option to choose sizing once the order is placed , our team will reach out to you regarding the same.,No Refunds or Returns will be entertained for the same product., , ",https://www.copunderdog.com/wp-content/uploads/2022/12/WhatsApp-Image-2022-12-22-at-8.59.25-PM-2.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-low-golf-triple-white/,Nike Air Jordan 1 Low Golf Triple White,"₹15,999.00",10,N/A,"Jordans,Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/09/nike-air-jordan-1-golf-shoes-dior-2021-03m_1_1.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-air-force-1-white-white-cobalt-tint/,Nike Air Force 1 White/White-Cobalt Tint,"₹17,999.00","7,10",N/A,"Nike,Nike,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/12/243826.webp
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-high-og-co-jp-tokyo/,Nike Air Jordan 1 HighCO.JP Tokyo,"₹27,000.00","5.5,6,9",N/A,"Bae Section,Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2020/10/air-jordan-1-retro-high-og-cojp-tokyo-release-date.jpg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-aluminium-football-grey/,Air Jordan 1 Low Aluminium Football Grey,"₹19,999.00",6,N/A,"Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/08/Artboard1copy3_3_af48b29a-b352-4fa2-b4d1-7a863d78dfd9_800x.webp
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-slide-flax/,Adidas Yeezy Slide ‘Flax’,"₹19,999.00",7,N/A,"Adidas,Sneakers,Yeezy","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/08/slideflax2_1024x-1.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-adapt-bb-2-0/,Nike Adapt BB 2.0 – Astronomy Blue,"₹39,999.00",10,N/A,"Nike,SALE-2022,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/12/3a17cab8-f220-4247-b522-b8464bab472c.webp
https://www.copunderdog.com/shop/sneakers/adidas/adidas-pharrell-williams-solar-hu-glide/,Adidas Pharrell Williams Solar Hu Glide,"₹9,999.00","6,7",N/A,"Adidas,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2021/03/Adobe_Post_20210319_1658310.15232448566452184.png
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-boost-350-v2-slate-core-black-slate/,YEEZY BOOST 350 V2 SLATE / CORE BLACK / SLATE,"₹30,999.00","6,6.5,7.5,9,11",N/A,"Adidas,Adidas | Yeezy,Sneakers,Sneakers | Yeezy,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2022/09/HP7870_01_standard1_hover.jpeg
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-slide-resin/,Adidas Yeezy Slide Resin,"₹17,999.00","4,5,7,10",N/A,"Sneakers,Yeezy","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/04/14.jpg
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-high-og-taxi/,Nike Air Jordan 1 High OG “Taxi”,"₹17,999.00","3.5,8,8.5,9,10,11,12",N/A,"Jordans,Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/08/taxihigh1_1000x.png
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-boost-350-v2-mx-rock/,Yeezy Boost 350 V2 MX Rock,"₹36,000.00",8,N/A,"Adidas,Adidas | Sneakers,Adidas | Yeezy,Sneakers,Yeezy","IN STORE BRAN NEW,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/10/WhatsApp-Image-2022-11-03-at-6.11.32-PM.jpeg
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-350-boost-carbon/,Adidas Yeezy 350 Boost Carbon,"₹26,000.00","7,7.5,8,8.5,10",N/A,"Adidas,Adidas | Yeezy,Sneakers,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2022/08/ADIDASYEEZYBOOST350V2CARBON_a89f4489-87e1-4c34-bc26-0fb2214f1d86_1000x.jpg
https://www.copunderdog.com/shop/sneakers/drew-house-mascott-white-tee/,Drew House Mascott White Tee,"₹12,999.00",S,N/A,Sneakers,,https://www.copunderdog.com/wp-content/uploads/2022/10/images_-_2021-06-12T163635.021_1200x1200.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-x-sacai-vaporwaffle-tour-yellow-green-brazil/,Nike x Sacai Vaporwaffle Tour Yellow Green Brazil,"₹39,999.00",11,N/A,"Nike,Nike,SALE-2022,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/brazil.jpg
https://www.copunderdog.com/shop/sneakers/others/converse-sponge-cx-crater/,Converse Sponge CX Crater,"₹17,999.00",9,N/A,"Others,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/11/https___hypebeast.com_image_2022_06_a-cold-wall-converse-sponge-crater-release-date-0.jpg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-5-retro-dj-khaled-we-the-best-crimson-bliss/,Air Jordan 5 Retro DJ Khaled We The Best Crimson Bliss,"₹23,999.00",8,N/A,"Jordans,Jordans | Sneakers,Sneakers","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/12/852c5323-cf29-435d-919d-2936c4bce051.webp
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-diamond-white-black/,Nike Air Jordan 1 Low Diamond White/Black,"₹21,999.00",9,N/A,"Jordans,Sneakers","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/02/air-jordan-1-low-se-black-and-white-dh6931-001-release-date.jpg
https://www.copunderdog.com/shop/sneakers/others/converse-acw-sponge-crater/,Converse Acw sponge crater,"₹15,000.00",9,N/A,"Others,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/11/71a7f7011c7eb5ec851371d7c50fc6cd25ac37cc_A01240C_Converse_Sponge_Crater_Slip_Black_Goldtone_Treeline_os_1_1200x1200.webp
https://www.copunderdog.com/shop/sneakers/others/converse-aeon-active-cx/,Converse Aeon Active CX,"₹21,000.00",8.5,N/A,"Others,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/11/ecom_0005_May25_2022-ACW_xConverseAeonActiveCX-01.webp
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-4-black-canvas/,Air Jordan 4 Retro Black Canvas,"₹28,999.00","6,7,8,9,10,11",N/A,"Jordans,SALE-2022,Sneakers","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/10/Untitled_Artwork_8dbe3bdc-2441-4a66-b42f-3543f382ddbb_800x.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-peach-cream/,Nike Dunk Low Peach Cream,"₹15,999.00",5,N/A,"Bae Section,Nike,Nike,Nike | Sneakers,SALE-2022,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/WhatsApp-Image-2022-11-03-at-6.12.29-PM.jpeg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-high-vintage-panda/,Nike Dunk High Vintage Panda,"₹19,999.00",9,N/A,"Nike,Nike,Sneakers","IN STORE,READY TO SHIP, ",https://www.copunderdog.com/wp-content/uploads/2022/09/Artboard1copy3_1_9_800x.webp
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-3-retro-cardinal-red/,Nike Air Jordan 3 Retro ‘Cardinal Red’,"₹19,999.00",8.5,N/A,"Jordans,Jordans,Jordans | Sneakers,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/aj3cardinalred2new_800x.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-light-iron-ore/,Nike Dunk Low “Light Iron Ore”,"₹15,999.00",6,N/A,"Nike,Nike,Nike | Sneakers,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/12/images-2.jpeg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-panda-black-white/,Nike Dunk Low ‘Panda’ Black/White,"₹18,999.00","5,6,7,8,11",N/A,"Bae Section,Nike,Nike,SALE-2022,Sneakers","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/image_f8893d6f-ba3b-4465-b676-15f081f1d724_800x.webp
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-zoom-comfort-fossil-stone/,Nike Air Jordan 1 Zoom Comfort “Fossil Stone”,"₹18,999.00",9,N/A,"Jordans,Jordans,Jordans | Sneakers,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/CT0978-201_sivasdescalzo-Jordan-AIR_JORDAN_1_ZOOM_AIR_CMFT-1653941657-1-1-1.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-high-university-blue/,Nike Dunk High University Blue,"₹16,000.00",6,N/A,"Nike,Nike,Nike | Sneakers,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/08/uncdunkhigh_1200x.webp
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-retro-high-og-prototype/,Nike Air Jordan 1 Retro High OG ‘Prototype’,"₹27,500.00","9.5,11",N/A,"Jordans,Jordans,SALE-2022,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/prototype.webp
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-retro-high-og-court-purple-2-0/,Nike Air Jordan 1 Retro High OG ‘Court Purple 2.0’,"₹33,999.00","6,9",N/A,"Bae Section,Jordans,Jordans,Sneakers",IN STORE READY TO SHIP,https://www.copunderdog.com/wp-content/uploads/2022/09/image_edc93d34-7d18-430e-b45d-a7e0ad91711b_800x.webp
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-low-se-tie-dye/,Nike Air Jordan 1 Low SE ‘Tie Dye’,"₹20,000.00",6,N/A,"Jordans,Jordans,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/aj1lowtyedye2_800x.webp
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-4-thunder/,Nike Air Jordan 4 Retro Thunder Red,"₹23,999.00","8,9,12",N/A,"Jordans,SALE-2022,Sneakers","Brand New,Ready To Ship",https://www.copunderdog.com/wp-content/uploads/2022/01/COP-UNDERDOG.png
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-retro-high-og-fearless/,Nike Air Jordan 1 Retro High OG ‘Fearless’,"₹45,000.00",9.5,N/A,"Jordans,Jordans,SALE-2022,Sneakers","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/Jordan1RetroHighFearlessUNCChicago_b8af2a24-9f56-4cb5-87c0-42776565a527_800x.webp
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-mid-se-barcelona-sweater/,Air Jordan 1 Mid SE Barcelona Sweater,"₹19,999.00",9,N/A,"Jordans,Jordans,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/06/air-jordan-1-mid-barcelona-sweater-red-patent-gs-dc7248-600_1_384x384.png
https://www.copunderdog.com/shop/sneakers/paris-saint-germain-x-nike-psg-full-sleeve/,Paris Saint Germain x Nike PSG Full sleeve,"₹4,999.00",L,N/A,Sneakers,BRAND NEW IN STORE READY TO SHIP,https://www.copunderdog.com/wp-content/uploads/2021/10/images-19.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/jordan-1-retro-high-og-ps-chicago-lost-and-found-kids/,Jordan 1 Retro High OG PS Chicago Lost and Found Kids,"₹10,999.00","2.5,12.5",N/A,"Jordans,Jordans,Jordans | Sneakers,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/12/images-1.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/nike-air-jordan-1-low-vintage-stealth/,Nike Air Jordan 1 Low Vintage ‘Stealth’,"₹18,999.00","6.5,7.5,8.5,10",N/A,"Jordans,Jordans,SALE-2022,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/lowvintagegrey2_800x.webp
https://www.copunderdog.com/shop/streetwear/others-streetwear/crep-protect-can/,Crep Protect Can,"₹2,000.00",,,"Others,Others",,https://www.copunderdog.com/wp-content/uploads/2022/08/Crep_Protect_200ml_Shoe_Protection_Spray-multi-1.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-bred-toe/,Nike Air Jordan 1 Low Bred Toe,"₹17,999.00","6,7,9,9.5,10",N/A,"Jordans,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/01/Nike-Flyknit-Air-Max-Mens-Running-Shoe-553558_612_A_PREM.jpg.png
https://www.copunderdog.com/shop/sneakers/omega-x-swatch-bioceramic-moonswatch-mission-to-mars/,Omega X Swatch Moonswatch ‘Mission To Mars’,"₹30,999.00",one size,N/A,Sneakers,,https://www.copunderdog.com/wp-content/uploads/2022/12/61-2.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-sb-dunk-low-habibi/,Nike SB Dunk Low Habibi,"₹115,000.00",10,N/A,"Nike,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/WhatsApp-Image-2022-11-03-at-6.11.28-PM.jpeg
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-boost-350-v2-core-red-black-adidas/,Yeezy Boost 350 V2 Core Red Black – Adidas,"₹34,999.00","10,11,12",N/A,"Adidas | Yeezy,SALE-2022,Sneakers,Yeezy","BRAND NEW,
DELIVERY IN 12-15 DAYS",https://www.copunderdog.com/wp-content/uploads/2022/09/coreblack2_600x600_crop_center.png
https://www.copunderdog.com/shop/sneakers/nike/nike-sb-dunk-low-strange-love/,Nike Sb Dunk Low  Strange Love,"₹120,000.00",9.5,N/A,"Nike,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/sb-dunk-low-strangelove-release-date-1.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-x-sacai-blazer-low/,Nike x sacai Blazer Low,"₹16,999.00",9,N/A,"Nike,Sneakers","BRAND NEW IN-STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/12/92a7327d-d589-46d0-967c-ab908f444bfd-1.webp
https://www.copunderdog.com/shop/sneakers/nike/sb-dunk-low-mummy/,Nike SB Dunk Low Mummy,"₹44,999.00",8,N/A,"Nike,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/05/sb-dunk-low-mummy-dm0774-111-release-date.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-ld-waffle-sacai-undercover-night-maroon/,Nike LD Waffle Sacai Undercover Night Maroon,"₹22,999.00",7.5,N/A,"Nike,Nike,SALE-2022,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/09/1_946a1ef2-ff93-4e45-b8a5-c21dcabd66f3.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-qs-lebron-james-fruity-pebbles/,Nike Dunk Low QS LeBron James Fruity Pebbles,"₹18,999.00",7.5,N/A,"Nike,Nike,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/12/9b60939dbe1dd5d252b1c0db4a321335e4bfdefe_DH8009_600_Nike_x_LeBron_James_Dunk_Low_QS_Fruity_Pebbles_Habanero_Red_Laser_Blue_White_os_1_78927265-d19e-4bf4-b777-a4a3513ed74f_768x768.webp
https://www.copunderdog.com/shop/sneakers/jordans/maison-chateau-rouge-x-nike-air-jordan-2-united-youth-international/,Maison Chateau Rouge x Nike Air Jordan 2 “United Youth International”,"₹29,999.00",9,N/A,"Jordans,Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/11/air-jordan-2-maison-chateau-rouge-do5254-180-dead-stock-titel-bild-1.jpeg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-spartan-green-michigan-state/,Nike Dunk Low Spartan Green – Michigan State,"₹39,999.00",6,N/A,"Nike,Nike,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/dunk-low-varsity-green-release-date-2.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-scrap-light-lemon-twist/,Nike Dunk Low Scrap ‘Light  Lemon Twist’,"₹17,999.00",8.5,N/A,"Nike,Sneakers","BRAND NEW,IN-STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/11/218f7cdf-46bc-42ef-995e-42b55f986791-1.webp
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-artic-pink/,Air Jordan 1 Low Pink Gum,"₹6,999.00","5,5.5",N/A,"Jordans,SALE-2022,Sneakers",Brand new in store ready to ship,https://www.copunderdog.com/wp-content/uploads/2022/02/45.png
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-high-og-patent-bred/,Nike Air Jordan 1 High OG ” Patent Bred “,"₹32,999.00","5.5,8,8.5,9,10,11",N/A,"Jordans,Sneakers","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/12/air-jordan-1-patent-bred-555088-063-release-date.jpg
https://www.copunderdog.com/shop/sneakers/nike/nike-dunk-low-fossil-rose/,Nike Dunk Low Fossil Rose,"₹21,000.00",9,N/A,"Nike,Nike,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/09/43_800x.webp
https://www.copunderdog.com/shop/sneakers/nike/nike-x-off-white-blazer-low-white-university-red/,Nike x Off-White Blazer Low White University Red,"₹32,999.00",6,N/A,"Nike,Nike,Sneakers","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/08/nike-off-white-blazer-low-2-scaled.webp
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-700-mnvn-bright-cyan/,Adidas Yeezy 700 MNVN Bright Cyan,"₹22,000.00",12.5,N/A,"Adidas,Yeezy","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/06/17.png
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-slide-green-glow/,Adidas Yeezy Slide Green Glow,"₹19,999.00","10,11",N/A,"Adidas,Slider,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2021/09/yeezy-glow.jpg
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-slide-ochre/,Yeezy Slide ‘Ochre’,"₹19,999.00",8,N/A,"Adidas,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2022/12/YZYOCHRE-1.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-university-powder-blue/,Air jordan 1 Low University Powder Blue,"₹16,999.00","5,6,6.5,8,10,11",N/A,"Jordans,Jordans,Jordans | Sneakers,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/08/shopping-1.webp
https://www.copunderdog.com/shop/sneakers/nike/sb-dunk-low-panda-pigeon/,SB Dunk Low Panda Pigeon,"₹140,000.00",10.5,N/A,"Nike,Nike,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/10/WhatsApp-Image-2022-11-03-at-6.11.22-PM-1.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-siren-red/,Air Jordan 1 Low Siren Red,"₹15,999.00",9,N/A,"Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2021/08/siren.jpg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-university-gold/,Air Jordan 1 Low University Gold,"₹12,999.00",10,N/A,"Jordans,Jordans,Jordans | Sneakers,Sneakers",CONDITION: Pre-Owned.,https://www.copunderdog.com/wp-content/uploads/2022/06/Nike-Flyknit-Air-Max-Mens-Running-Shoe-553558_700_A_PREM.jpg.png
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-pollen/,Air Jordan 1 Low ‘Pollen’,"₹17,999.00",9,N/A,"Jordans,Jordans,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/06/air-jordan-1-low-white-and-pollen-553558-171-release-date.jpg
https://www.copunderdog.com/shop/streetwear/others-streetwear/thrasher-skate-and-destroy-t-shirt-black/,Thrasher Skate and Destroy Black Tee,"₹3,999.00",M,N/A,"Others,Streetwear",In store ready to ship,https://www.copunderdog.com/wp-content/uploads/2021/03/thrasher-skate-and-destroy-t-shirt-black_4.1506727861.jpg
https://www.copunderdog.com/shop/streetwear/others-streetwear/champion-grey-logo-tee/,Champion Logo Grey Tee,"₹4,500.00",XL,N/A,"Others,Streetwear",In store ready to ship,https://www.copunderdog.com/wp-content/uploads/2021/03/images-17.jpeg
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-high-visionaire/,Air Jordan 1 High Visionaire,"₹22,999.00",8,N/A,"Jordans,SALE-2022,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/07/neon2_1400x.png
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-game-royal/,Air Jordan 1 Low ‘Game Royal’,"₹13,999.00",5,N/A,"Jordans,Jordans,Jordans | Sneakers,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/04/women-s-air-jordan-1-low-game-royal-dc0774-400-release-date.jpg
https://www.copunderdog.com/shop/sneakers/jordans/air-joradan-1-mid-racer-blue/,Air Joradan 1 Mid Racer Blue,"₹22,000.00",11,N/A,"Jordans,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2021/06/royal-blue.jpg
https://www.copunderdog.com/shop/streetwear/others-streetwear/new-york-yankees-top-hat-logo/,New York Yankees Top Hat logo Blue Tee,"₹3,999.00",L,N/A,"Others,Streetwear",In store ready to ship,https://www.copunderdog.com/wp-content/uploads/2021/03/images-14.jpeg
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-slide-onyx/,Adidas Yeezy Slide Onyx,"₹19,999.00","5,6,7,8",N/A,"Adidas | Yeezy,Slider,Sneakers,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2022/05/HQ6448_LSCL_eCom-1.jpg
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-boost-350-v2-yeezreel/,Adidas Yeezy Boost 350 V2 Yeezreel,"₹38,999.00",8.5,N/A,"Sneakers,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2021/11/images-34.jpeg
https://www.copunderdog.com/shop/sneakers/yeezy/adidas-yeezy-slide-pure/,Adidas Yeezy Slide Pure,"₹19,999.00",8,N/A,"Adidas,Slider,Yeezy",,https://www.copunderdog.com/wp-content/uploads/2022/05/GW1934_01_standard1_hover.jpg
https://www.copunderdog.com/shop/sneakers/yeezy/yeezy-350-v2-mx-oat/,Adidas Yeezy Boost 350 V2 MX Oat,"₹32,999.00",8.5,N/A,"Bae Section,Sneakers,Yeezy","BRAND NEW,IN STORE READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2021/10/Adobe_Post_20211025_1815350.042608156369256744.png
https://www.copunderdog.com/shop/streetwear/supreme/nike-x-supreme-sb-dunk-low-blue-stars/,Nike X Supreme SB Dunk Low “Blue Stars”,"₹69,999.00",8,N/A,"Nike,Nike,SALE-2022,Sneakers,Supreme,Supreme",,https://www.copunderdog.com/wp-content/uploads/2022/10/WhatsApp-Image-2022-11-04-at-3.28.06-PM-1.jpeg
https://www.copunderdog.com/shop/sneakers/adidas/adidas-pharrell-williams-human-race-nmd-black/,Adidas Pharrell Williams Human Race Nmd Black,"₹50,000.00",8,N/A,"Adidas,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2021/07/nmd-black.jpg
https://www.copunderdog.com/shop/sneakers/adidas/adidas-originals-falcon-gold/,Adidas Originals Falcon Gold,"₹4,999.00",6,N/A,"Adidas,Sneakers","Vnds,No Box",https://www.copunderdog.com/wp-content/uploads/2021/02/Adobe_Post_20210204_1757370.38011740702423125.png
https://www.copunderdog.com/shop/sneakers/jordans/air-jordan-1-low-shadow-toe/,Air Jordan 1 Low Shadow Toe / Grey Toe,"₹21,999.00","7,9,10",N/A,"Bae Section,Jordans,Jordans,Jordans | Sneakers,Sneakers",,https://www.copunderdog.com/wp-content/uploads/2022/06/Air_Jordan_1_Low_Shadow_Toe_1800x1800.png
https://www.copunderdog.com/shop/streetwear/supreme/supreme-paisley-jacket/,Supreme Quilted Paisley Black Jacket,"₹29,999.00",M,N/A,"Streetwear,Supreme",Brand new in store ready to ship,https://www.copunderdog.com/wp-content/uploads/2021/02/Adobe_Post_20210226_1723470.10692444607395601.png
https://www.copunderdog.com/shop/streetwear/cactus-jack/cactus-jack-gamer-tshirt-black/,Cactus Jack Gamer Black Tee,"₹8,999.00","S,M,L",N/A,"Cactus Jack,Streetwear","brand new,in store ready to ship",https://www.copunderdog.com/wp-content/uploads/2020/12/My-Post-10.png
https://www.copunderdog.com/shop/streetwear/others-streetwear/nasa-long-sleeve-t-shirt-l/,Nasa Long Sleeve Red Tee,"₹4,999.00",S,N/A,"Others,Streetwear",In store ready to ship,https://www.copunderdog.com/wp-content/uploads/2021/03/m_5e77e40622bd7c91bf70f506.jpg
https://www.copunderdog.com/shop/streetwear/anti-social-social-club/anti-social-social-club/,Anti Social Social Club Baby Blue Tee,"₹7,999.00",S,N/A,"Anti Social Social Club,Anti Social Social Club,SALE-2022,Streetwear","IN STORE,READY TO SHIP",https://www.copunderdog.com/wp-content/uploads/2022/08/ASSC_Spring19_093_1024x1024_705c8ce9-5f30-49ff-90b9-0d78b17ce445_1024x1024.jpeg
